id_businessunit,id_linea,id_pedido,sku_solicitado,sku_solicitado_hash,nombre_sku_solicitado,sku_solicitado_cambio,sku_solicitado_cambio_hash,nombre_sku_solicitado_cambio
1,23869646,9.20247E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,5341904,9.1514E+18,58,6.66337E+18,Coca - Cola,3003,4.68004E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,2122193,9.21637E+18,552,4.43186E+18,Coca - Cola Light,1170,7.30691E+18,"Coca - Cola, Botella Pet 3.00 L, 6 Piezas"
1,63351,9.10611E+18,234,1.6853E+18,Fresca Toronja,4036,6.41938E+18,"Fresca Fusión, Botella Pet 1.75 L, 4 Piezas"
1,14840111,8.97512E+18,13,2.83797E+18,Coca - Cola Light,2579,1.97993E+18,"Coca - Cola Zero, Botella Vidrio 500 ml Retornable, 24 Piezas"
8,17444138,9.21836E+18,1120,3.73543E+18,Caffe Lato Mocaccino Tpk 250 Ml.                                                                                                                                                                                                                          ,2280,6.04351E+18,Caffe Lato Mocaccino Vidrio 285 Ml.                                                                                                                                                                                                                       
1,18962357,9.05776E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,12232261,8.86161E+18,3161,2.84446E+18,Monster Energy Original,2941,5.3232E+18,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,14868122,9.20725E+18,995,7.8097E+18,Santa Clara Leche Light,1929,4.08884E+18,"Santa Clara Leche Light Deslactosada, Tetra Pack 1.00 L, 6 Piezas"
1,18236798,9.06771E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,5008681,9.14951E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,1460262,8.92756E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
8,21527015,9.09807E+18,11540,4.17641E+17,Leche Saborizada Toni Frutilla Poma 200 Ml.                                                                                                                                                                                                               ,443,3.13899E+18,LECHS-PQX2-1LT-FRE CHOCO TPK                                                                                                                                                                                                                              
1,10784012,9.05952E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,15546739,9.19641E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,18201705,8.88877E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,2281859,9.04829E+18,3156,3.35813E+18,Coca - Cola,1324,6.55659E+18,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,1284492,9.18333E+18,461,7.11912E+18,Powerade Lima Limón,3369,8.7137E+18,"Powerade Fit Uva Menta, Botella Pet 500 ml, 6 Piezas"
1,13645700,8.89462E+18,1018,3.44996E+18,Fuze Tea Frutos Rojos,653,8.34139E+18,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,5141039,8.98034E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,2394413,8.92859E+18,498,7.01655E+18,Del Valle Mango,1850,5.15194E+18,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,7275657,8.91516E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,20629170,9.05927E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,14292060,8.89845E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
5,6591699,9.21037E+18,2838,3.98342E+18,Dasani Sin Gas,2836,1.84446E+18,"Dasani Sin Gas, Botella Pet 6.00 L, 4 Unidade"
1,7498817,9.09175E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,13879433,9.17829E+18,557,9.10061E+18,Sprite Lima Limón,4149,1.5219E+18,"Sprite Lima Limón, Botella Pet 600 ml, 6 Piezas"
1,16178884,8.91627E+18,47,6.15908E+18,Ciel Agua Purificada,2364,4.08841E+18,"Ciel Exprim Jamaica, Botella Pet 600 ml, 12 Piezas"
1,14430178,8.95531E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,14288289,9.03089E+18,376,6.6275E+18,Del Valle Durazno,2947,6.55836E+18,"Del Valle y Nada Limón Pepino, Botella Pet 600 ml, 6 Piezas"
1,3498466,9.07386E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,7629538,8.86976E+18,1152,4.00989E+18,Topo Chico Agua Mineral,4153,9.09655E+18,"Topo Chico Agua Mineral, Botella Vidrio 355 ml, 12 Piezas"
1,20412742,8.89969E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,759779,9.02684E+18,2663,2.83799E+18,Coca - Cola Zero,4126,3.35912E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 6 Piezas"
1,206913,9.04397E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,4547125,8.95798E+18,220,6.23345E+18,Powerade Frutas Rojas,1290,8.32613E+18,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,17105638,9.0818E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,4335715,8.84511E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,10251173,9.2154E+18,3161,2.84446E+18,Monster Energy Original,2941,5.3232E+18,"Monster Hamilton Uva, Lata 473 ml, 4 Piezas"
1,713500,9.22167E+18,3156,3.35813E+18,Coca - Cola,1324,6.55659E+18,"Coca - Cola, Botella Vidrio 500 ml, 24 Piezas"
1,12992528,9.0993E+18,2430,1.15352E+18,Coca - Cola Light,2366,6.08943E+18,"Coca - Cola Light, Botella Pet 1.50 L, 12 Piezas"
1,11025696,8.83202E+18,653,8.34139E+18,Fuze Tea Durazno,733,9.41585E+17,"Fuze Tea Limón, Botella Pet 600 ml, 6 Piezas"
8,6886766,9.07989E+18,150,3.25865E+18,Bebida de Yogurt Frush Frutos Rojos 900 Gr.                                                                                                                                                                                                               ,13894,6.64638E+18,Bebida de Yogurt Frush Frutos Rojos 180Gr.                                                                                                                                                                                                                
5,8799835,9.03475E+18,128,6.23423E+16,Coca-Cola Sabor Original,140,5.04825E+18,"Coca-Cola Sabor Original, Botella Pet 2.00 L Retornable, 9 Unidades                                                                                                                                                                                       "
1,15440016,9.18533E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,15719279,9.12014E+18,3661,8.12371E+18,Fresca Fusión,547,5.90957E+18,"Fresca Toronja, Botella Pet 600 ml, 6 Piezas"
1,7513627,9.20991E+18,802,8.36409E+18,Coca - Cola Light,176,9.09442E+18,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,7256130,8.92807E+18,404,4.73924E+18,Valle Frut Citrus Punch,3668,2.12014E+18,"Valle Frut Mandarina, Botella Pet 2.00 L, 8 Piezas"
1,3242274,9.02324E+18,508,6.79705E+18,Fresca Toronja,3885,6.73275E+18,"Fresca Surtida, Botella Pet 2.00 L, 8 Piezas"
1,11396712,9.14985E+18,1533,7.27907E+18,Fanta Fresa,369,7.96981E+18,"Fanta Piña, Botella Pet 2.50 L, 8 Piezas"
1,2758886,9.20229E+18,565,2.21931E+18,Sprite Lima Limón,3110,1.08457E+16,"Sprite Sin Azúcar Lima Limón, Botella Pet 600 ml, 6 Piezas"
1,19926917,8.97572E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,10198386,9.18544E+18,1177,3.41758E+18,Topo Chico Agua Mineral,1353,3.96527E+18,"Topo Chico Sangría Light, Botella Pet 600 ml, 6 Piezas"
1,3932291,9.12501E+18,138,6.14633E+18,Ciel Agua Purificada,2609,7.75578E+18,"Ciel Agua Purificada, Botella Pet 1.00 L, 4 Piezas"
1,10455619,8.95839E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,16862316,9.08857E+18,3184,4.14178E+18,Predator Energy Original,4076,2.40003E+18,"PREDATOR ENERGY WILD BERRY, Lata 473 ml, 6 Piezas"
1,20931494,8.99409E+18,443,2.09914E+18,Valle Frut Citrus Punch,782,8.90463E+18,"Valle Frut Citrus Punch, Botella Pet 500 ml, 12 Piezas"
1,18443822,8.9013E+18,1127,7.31601E+18,Fanta Fresa,3248,1.7382E+17,"Fanta Fresa, Botella Pet 1.75 L, 4 Piezas"
1,13414974,9.18025E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,3581631,9.13798E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,3403569,8.89681E+18,996,3.85253E+18,Santa Clara Leche Deslactosada Semi,994,1.02467E+18,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 6 Piezas"
1,19901393,8.84232E+18,2924,4.12045E+18,Coca - Cola,973,5.30956E+18,"Coca - Cola Life, Botella Vidrio 500 ml, 24 Piezas"
1,5183515,8.96096E+18,3737,3.82464E+18,Santa Clara Leche Vainilla,3734,5.45836E+17,"Santa Clara Leche Fresa, Tetra Pack 180 ml, 4 Piezas"
1,5302711,9.05357E+18,364,9.18952E+18,Fanta Fresa,18,9.07501E+18,"Fanta Fresa, Botella Pet 2.00 L Retornable, 8 Piezas"
1,12157796,9.07788E+18,5100540,7.30632E+18,CONSOME CONSOMATE TIRA JIRAFA 27 CAJITAS / DISPLAY,5100586,6.52312E+18,CONSOME TOMATE TIRA TOMATISIMO 22 GR 24 PZAS
1,8486716,8.99067E+18,1132,4.12137E+18,Fanta Fresa,100,4.08873E+18,"Fanta Splash Naranja, Botella Pet 1.00 L, 12 Piezas"
1,16364629,8.8989E+18,2577,2.37319E+18,Coca - Cola Zero,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,14736683,9.20907E+18,648,8.99837E+18,Fuze Tea Limón,3487,7.36903E+18,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,54028,8.95367E+18,2783,3.23227E+18,Coca - Cola Zero,3968,4.51935E+18,"Coca Cola Cherry, Botella Pet 600 ml, 12 Piezas"
1,3590992,8.96215E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6711068,8.91077E+18,1057,4.63871E+17,Fresca Toronja,3284,7.4058E+18,"Fresca Sin Azúcar Toronja, Botella Pet 1.50 L Retornable, 12 Piezas"
1,20033594,8.84674E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,1879090,8.94315E+18,506,5.76441E+17,Coca - Cola,211,7.84612E+18,"Coca - Cola Zero, Botella Pet 2.00 L, 8 Piezas"
1,15358755,8.92203E+18,2874,4.28732E+18,Del Valle Mango,380,3.89356E+17,"Del Valle Durazno, Botella Vidrio 250 ml, 6 Piezas"
1,5027169,8.8986E+18,75,3.42678E+18,Ciel Agua Purificada,2365,1.68547E+18,"Ciel Exprim Limón, Botella Pet 600 ml, 12 Piezas"
1,16130196,9.13752E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,4662098,8.96861E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,6919906,8.85612E+18,814,2.35796E+18,Fresca Toronja,1363,4.73019E+18,"Fresca Zero Toronja, Botella Pet 600 ml, 12 Piezas"
1,16119315,8.87916E+18,804,4.57415E+18,Del Valle Néctar Manzana,2829,3.75858E+18,"Del Valle Guayaba, Botella Pet 237 ml, 6 Piezas"
1,22669562,9.01718E+18,3734,5.45836E+17,Santa Clara Leche Fresa,2895,7.79676E+18,"Santa Clara Leche Cajeta, Tetra Pack 200 ml, 4 Piezas"
1,16789373,8.94898E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,16238650,9.12519E+18,58,6.66337E+18,Coca - Cola,3003,4.68004E+18,"Coca - Cola Zero, Botella Vidrio 235 ml, 24 Piezas"
1,4730051,9.1512E+18,3294,8.62903E+18,Valle Frut Citrus Punch,3203,6.72295E+18,"Valle Frut Citrus Punch, Botella Pet 3.00 L, 2 Piezas"
1,3964580,9.05221E+18,648,8.99837E+18,Fuze Tea Limón,3487,7.36903E+18,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,4436427,8.87053E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,1893870,8.95049E+18,3912,9.36194E+17,Coca - Cola,3919,5.35569E+18,"Coca - Cola Zero, Botella Pet 450 ml, 12 Piezas"
1,1573055,8.97433E+18,3735,3.12323E+18,Santa Clara Leche Cappuccino,1916,1.87286E+18,"Santa Clara Leche Entera, Tetra Pack 1.00 L, 4 Piezas"
1,18768444,9.19606E+18,220,6.23345E+18,Powerade Frutas Rojas,1290,8.32613E+18,"Powerade Mango, Botella Pet 600 ml, 6 Piezas"
1,8694773,9.09881E+18,180,7.10482E+18,Coca - Cola,39,2.74581E+17,"Coca - Cola Light, Botella Pet 1.00 L, 12 Piezas"
1,1325553,9.18859E+18,498,7.01655E+18,Del Valle Mango,1850,5.15194E+18,"Del Valle Surtida, Tetra Pack 1.00 L, 4 Piezas"
1,19050986,8.89617E+18,8,7.51212E+18,Coca - Cola,173,8.57838E+17,"Coca - Cola Light Sin Cafeína, Botella Pet 600 ml, 24 Piezas"
1,14057893,9.17557E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,12588922,9.18257E+18,1018,3.44996E+18,Fuze Tea Frutos Rojos,653,8.34139E+18,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,3030675,8.98763E+18,799,8.6055E+18,Coca - Cola,2583,7.06776E+18,"Coca - Cola Zero, Botella Pet 355 ml, 12 Piezas"
1,3468306,8.97229E+18,3832,5.3843E+18,Familia Coca - Cola,431,6.05771E+17,"Familia Coca - Cola, Paquete Surtido Botella Pet 500 ml, 24 Piezas"
1,9549324,9.16521E+18,1902,6.9566E+17,Familia Coca - Cola,1649,3.17947E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 600 ml, 12 Piezas"
1,10496276,9.12978E+18,77,3.1667E+18,Coca - Cola,2783,3.23227E+18,"Coca - Cola Zero, Botella Vidrio 500 ml, 12 Piezas"
1,17504642,9.16223E+18,309,6.35733E+17,Frutsi Uva,531,8.2364E+18,"Frutsi Manzana, Botella Pet 260 ml, 6 Piezas"
1,8881382,9.14061E+18,3986,5.86165E+18,Coca - Cola,13,2.83797E+18,"Coca - Cola Light, Botella Vidrio 500 ml, 24 Piezas"
1,22523482,8.96751E+18,11,7.7461E+18,Coca - Cola Light,253,5.18989E+18,"Coca - Cola, Botella Pet 400 ml, 24 Piezas"
5,8367108,8.89292E+18,2,6.03375E+17,Coca-Cola Sabor Original,112,1.12451E+18,"Coca-Cola Sin Azúcar, Botella Vidrio 300 ml Retornable, 24 Unidades                                                                                                                                                                                       "
1,9448975,9.03038E+18,1018,3.44996E+18,Fuze Tea Frutos Rojos,653,8.34139E+18,"Fuze Tea Durazno, Botella Pet 600 ml, 6 Piezas"
1,11219732,8.99937E+18,648,8.99837E+18,Fuze Tea Limón,3487,7.36903E+18,"Fuze Tea Sin Azúcar Durazno, Botella Pet 600 ml, 6 Piezas"
1,14571204,9.1092E+18,406,2.78795E+17,Coca - Cola,2392,4.9095E+18,"Coca - Cola Light, Botella Pet 1.50 L, 6 Piezas"
1,17725465,9.09866E+18,99,6.1389E+18,Coca - Cola,2819,2.32178E+18,"Coca - Cola, Botella Vidrio 355 ml, 24 Piezas"
1,3442821,9.17224E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
1,9648684,8.95825E+18,499,4.80252E+18,Del Valle Durazno,389,3.29184E+17,"Del Valle Néctar Manzana, Tetra Pack 200 ml, 4 Piezas"
1,10655462,8.99989E+18,3898,8.12784E+18,Coca - Cola,2108,4.94597E+18,"Coca - Cola, Botella Vidrio 237 ml, 12 Piezas"
1,19585440,8.92897E+18,2676,3.66444E+18,Familia Coca - Cola,1000,5.06091E+18,"Familia Coca - Cola, Paquete Surtido Botella Pet 3.00 L, 2 Piezas"
1,2923467,9.13224E+18,254,8.51269E+18,Coca - Cola,1405,5.53622E+18,"Coca - Cola, Botella Pet 400 ml, 12 Piezas"
8,8811233,8.92433E+18,12330,5.64132E+18,Yogurt Toni Frutilla 950 Gr.                                                                                                                                                                                                                              ,939,2.60579E+18,Yogurt Toni Light Vainilla 950 Gr.                                                                                                                                                                                                                        
1,7785362,9.15176E+18,462,3.08284E+18,Powerade Moras,1529,7.69347E+18,"Powerade Uva, Botella Pet 1.00 L, 6 Piezas"
5,4993683,9.15987E+18,76,8.24157E+18,Coca-Cola Sabor Original,10268,3.51083E+18,"Coca-Cola Sin Azúcar, Botella Pet 410 ml, 12 Unidades                                                                                                                                                                                                     "
1,2059535,9.10113E+18,2,6.26787E+18,Coca - Cola,3599,1.99334E+18,"Coca - Cola Sin Azúcar, Botella Pet 1.50 L, 8 Piezas"
1,2038908,9.18901E+18,1822,1.88801E+18,Del Valle Manzana,280,6.7038E+17,"Del Valle Néctar Manzana, Tetra Pack 1.00 L, 12 Piezas"
1,22955452,9.01542E+18,30,2.24342E+18,Sprite Lima Limón,226,6.48087E+18,"Sprite Lima Limón, Botella Pet 500 ml, 24 Piezas"
